link,start,end,video,utterance,arousal,valence,EmotionMaxVote,avail,VideoDuration,durationUtterance,vid
https://www.youtube.com/watch?v=XNx0GRLm_-8,0.0,110.67361144219308,3a8b0d6ee_1,utterance_1.mp4-utterance_12.mp4,0.24784384578689,0.05053455770616,3.0,1.0,1.8445601907032176,9.837654350417164,XNx0GRLm_-8
https://www.youtube.com/watch?v=Mgwq09XGaBo,2.56622641509434,96.88337907375644,3b5e96d77_1,utterance_1.mp4-utterance_10.mp4,0.4528034145046,0.0662125239892,3.0,1.0,1.5719525443110351,9.628348198970844,Mgwq09XGaBo
https://www.youtube.com/watch?v=tmKVHl_P0uo,0.2333019713261648,73.19016129032258,3b44c03f7_1,utterance_1.mp4-utterance_9.mp4,0.3798717843821111,-0.1087411121118889,0.0,1.0,1.2159476553166069,8.187788231780166,tmKVHl_P0uo
https://www.youtube.com/watch?v=KOaJyHXZjXY,0.0,112.83791541609824,4c0b2b579_1,utterance_1.mp4-utterance_12.mp4,0.495004907412909,-0.1330749233135818,5.0,1.0,1.880631923601637,10.133634627309933,KOaJyHXZjXY
https://www.youtube.com/watch?v=F1AWK4WVN7Y,6.900289672544081,66.77423173803527,6a465b489_1,utterance_2.mp4-utterance_10.mp4,0.4065261013869999,-0.0412007667103777,3.0,1.0,0.9978990344248532,6.457413937867338,F1AWK4WVN7Y
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,0.0,95.6167072323,07ab3c980_1,utterance_1.mp4-utterance_10.mp4,0.1823799708456899,0.1068689617033099,4.0,1.0,1.5936117872049995,9.914942628642,U5Ck4_Pi6Dg
https://www.youtube.com/watch?v=z1N7SsD_Y08,0.0,42.14662460567824,7e4f29359_1,utterance_1.mp4-utterance_5.mp4,0.5532679029026,0.187510743944,3.0,1.0,0.7024437434279707,8.489343848580445,z1N7SsD_Y08
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,0.0,104.9509295352324,8feb77e1d_1,utterance_1.mp4-utterance_12.mp4,0.3078736726480099,-0.17842127330842,0.0,1.0,1.74918215892054,8.505391304347828,Ybb0Ml0gsTs
https://www.youtube.com/watch?v=kYvj5DAf6S0,0.8755540261527874,58.62042670337233,10bd5f047_1,utterance_1.mp4-utterance_6.mp4,0.1785395976401166,0.34096735608215,4.0,1.0,0.9624145446203256,9.98548520302822,kYvj5DAf6S0
https://www.youtube.com/watch?v=La-e_ngVhRY,0.0,109.47547592385216,86f364c1c_1,utterance_1.mp4-utterance_11.mp4,0.5108370986157272,0.0738674171515545,1.0,1.0,1.824591265397536,10.285574671688892,La-e_ngVhRY
https://www.youtube.com/watch?v=gJisjgBXUGI,0.2337788944723618,29.99049246231156,89bb539ca_1,utterance_1.mp4-utterance_3.mp4,0.2410344603446999,0.0867983362566333,4.0,1.0,0.4959452261306533,9.70739028475712,gJisjgBXUGI
https://www.youtube.com/watch?v=zHJXQO0swp4,0.700412675018423,44.02593957258659,116c36ad6_1,utterance_1.mp4-utterance_7.mp4,0.4269217775755715,0.5099426904695715,3.0,1.0,0.7220921149594695,5.055359511527528,zHJXQO0swp4
https://www.youtube.com/watch?v=R8vh8La0L2Y,0.233257328990228,91.80342019543971,505f9b3a2_1,utterance_1.mp4-utterance_10.mp4,0.5911759501864001,0.4926923179756,3.0,1.0,1.5261693811074912,9.413599348534198,R8vh8La0L2Y
https://www.youtube.com/watch?v=RGgvftdwmcY,0.23350622406639,111.54925903971548,4091ec374_1,utterance_1.mp4-utterance_20.mp4,0.4090039514514444,-0.0633978690360188,0.0,1.0,1.8552625469274848,4.608968089310416,RGgvftdwmcY
https://www.youtube.com/watch?v=50oHEyg2Dto,34.42894736842105,53.58279845956354,9354b482f_1,utterance_7.mp4-utterance_9.mp4,0.512911544915,0.1053129051173333,1.0,1.0,0.3192308515190415,5.758151476251602,50oHEyg2Dto
https://www.youtube.com/watch?v=fp6wE0YCr9c,0.233503003477711,104.94292127726844,39373c7f9_1,utterance_1.mp4-utterance_14.mp4,0.366028009532,0.3675213405275847,3.0,1.0,1.745156971229846,6.838302244704396,fp6wE0YCr9c
https://www.youtube.com/watch?v=M7kj6cEqJpw,0.875644418872267,71.71944764096662,0741917c2_1,utterance_1.mp4-utterance_9.mp4,0.4248832506639999,0.4145639532617778,4.0,1.0,1.1807300537015726,8.047589182968927,M7kj6cEqJpw
https://www.youtube.com/watch?v=a6W5xNPt5t4,0.0,54.29122752150118,04899849f_1,utterance_1.mp4-utterance_6.mp4,0.5812893903708334,-0.1828485603808283,0.0,1.0,0.9048537920250196,9.489583007557988,a6W5xNPt5t4
https://www.youtube.com/watch?v=1v6f9b2KMRA,0.5837521713954835,70.42552982049799,a288edb53_1,utterance_1.mp4-utterance_9.mp4,0.3029510167202222,0.428533592135,3.0,1.0,1.1640296274850417,7.964047481181236,1v6f9b2KMRA
https://www.youtube.com/watch?v=Ep4H-M7xGLg,0.0,53.1533500313087,b7665abe2_1,utterance_1.mp4-utterance_6.mp4,0.314410006068,0.2123972137093499,1.0,1.0,0.8858891671884784,9.208804007514091,Ep4H-M7xGLg
https://www.youtube.com/watch?v=y6Upos3Yg9g,2.30532178218,44.0645792079,c455e928d_1,utterance_1.mp4-utterance_6.mp4,0.4586334841896666,0.0173154992162499,0.0,1.0,0.6959876237620001,6.059702970315001,y6Upos3Yg9g
https://www.youtube.com/watch?v=_T-JnHGruDY,24.6358532481,84.1458364187,c76339de6_1,utterance_1.mp4-utterance_6.mp4,0.2717570939396,-0.143637723484652,1.0,1.0,0.9918330528433332,10.41424705484,_T-JnHGruDY
https://www.youtube.com/watch?v=2_33LL_oVS8,0.0,100.07041379310344,c85348358_1,utterance_1.mp4-utterance_10.mp4,0.3930661351274,0.3145145656667,4.0,1.0,1.6678402298850574,10.440246633825945,2_33LL_oVS8
https://www.youtube.com/watch?v=pZ0jm0MV3vc,0.0,77.17796137339056,ca12c2f4a_1,utterance_1.mp4-utterance_8.mp4,0.5741331434981249,0.3037061056876375,4.0,1.0,1.286299356223176,9.939112124463517,pZ0jm0MV3vc
https://www.youtube.com/watch?v=mb-pKcyqKj4,2.918192154633314,70.74531552018192,da16f0f8f_1,utterance_1.mp4-utterance_8.mp4,0.486949741256625,0.1169314095644437,0.0,1.0,1.130452056092477,8.671199545196135,mb-pKcyqKj4
https://www.youtube.com/watch?v=nn5WOisHrrw,2.5664064875823622,118.85461733400912,dd1f97765_1,utterance_1.mp4-utterance_12.mp4,0.2179927712906667,0.5747110547978335,3.0,1.0,1.938136847440446,10.140638621388746,nn5WOisHrrw
https://www.youtube.com/watch?v=sV1X3zrHY5U,296.31105263157895,381.2713308270677,e0fbb351e_2,utterance_32.mp4-utterance_40.mp4,0.32739705062825,-0.0257286034138125,5.0,1.0,1.416004636591479,9.532616541353391,sV1X3zrHY5U
https://www.youtube.com/watch?v=EWRTue-AeSo,0.0,106.21006570713392,e2750c1bf_1,utterance_1.mp4-utterance_11.mp4,0.6754931434350909,0.4941014391690272,6.0,1.0,1.7701677617855651,10.094758220502904,EWRTue-AeSo
https://www.youtube.com/watch?v=ZTM0v8ADinM,27.78855172413793,135.139763546798,0e4fe1878_1,utterance_4.mp4-utterance_15.mp4,0.42110158671545,0.05199284931283,3.0,1.0,1.7891868637110016,9.4507763546798,ZTM0v8ADinM
https://www.youtube.com/watch?v=5Y91psJ57Sk,16.796541176470587,111.9769411764706,09b47f459_1,utterance_3.mp4-utterance_13.mp4,0.25571527770336,-0.0726670142816,4.0,1.0,1.5863400000000003,7.971691764705886,5Y91psJ57Sk
https://www.youtube.com/watch?v=YsCdkmLr9dI,168.69362571521106,219.0917213645687,34d64e449_2,utterance_20.mp4-utterance_24.mp4,0.5906224600776,0.14531053544318,3.0,1.0,0.8399682608226277,10.452938356903804,YsCdkmLr9dI
https://www.youtube.com/watch?v=YsCdkmLr9dI,458.7160002159128,498.7478209003562,34d64e449_3,utterance_50.mp4-utterance_53.mp4,0.4695490924044999,-0.0302701927894,1.0,1.0,0.6671970114073901,10.332942891072008,YsCdkmLr9dI
https://www.youtube.com/watch?v=Gw79oIuAuMU,260.1600598585162,305.59223943406494,71091df7b_3,utterance_36.mp4-utterance_41.mp4,0.4016897419891667,0.555276875492,3.0,1.0,0.7572029929258122,6.733162343551612,Gw79oIuAuMU
https://www.youtube.com/watch?v=Gw79oIuAuMU,439.8221639760566,475.5545898784691,71091df7b_5,utterance_64.mp4-utterance_68.mp4,0.327184514382,0.7163678598825,4.0,1.0,0.595540431706875,7.191484037728955,Gw79oIuAuMU
https://www.youtube.com/watch?v=Gw79oIuAuMU,559.5191242517685,613.851077816071,71091df7b_6,utterance_78.mp4-utterance_83.mp4,0.5488772151831667,0.147643245442805,0.0,1.0,0.9055325594050412,9.477537094141098,Gw79oIuAuMU
https://www.youtube.com/watch?v=Gw79oIuAuMU,673.8495541447487,751.8809058588789,71091df7b_7,utterance_90.mp4-utterance_101.mp4,0.5379670695378334,0.230300091406475,3.0,1.0,1.300522528568837,5.81096354072191,Gw79oIuAuMU
https://www.youtube.com/watch?v=Gw79oIuAuMU,810.1127603845456,836.3787600217668,71091df7b_9,utterance_109.mp4-utterance_111.mp4,0.3222201694466666,0.4102788451156667,3.0,1.0,0.4377666606203528,9.11087973879925,Gw79oIuAuMU
https://www.youtube.com/watch?v=PNbenf7oyvU,94.95752646775748,164.75080846968245,0e02ee3c5_2,utterance_11.mp4-utterance_17.mp4,0.5143182178652,0.34261706989636,3.0,1.0,1.1632213666987496,10.19901828681426,PNbenf7oyvU
https://www.youtube.com/watch?v=PNbenf7oyvU,245.67635226179016,276.2067468719923,0e02ee3c5_4,utterance_29.mp4-utterance_32.mp4,0.78122465636325,0.50058928574375,3.0,1.0,0.508839910170036,7.474280558229054,PNbenf7oyvU
https://www.youtube.com/watch?v=yL10E-Kxnpk,19.825763358778623,60.24366412213741,0e4ee0fb1_1,utterance_3.mp4-utterance_6.mp4,0.34863712365325,-0.1326386925115,3.0,1.0,0.6736316793893131,10.520982824427488,yL10E-Kxnpk
https://www.youtube.com/watch?v=9PUxacdsCUE,0.2334408602150537,40.51866359447005,0f3183771_1,utterance_1.mp4-utterance_4.mp4,0.659738213735,0.4821191306656667,3.0,1.0,0.67142037890425,10.460373783922174,9PUxacdsCUE
https://www.youtube.com/watch?v=8bsLZ6QxhzM,0.0,39.8972267593397,1add840e2_1,utterance_1.mp4-utterance_4.mp4,0.3792093947495,0.3556973566695,3.0,1.0,0.6649537793223284,10.174292788879232,8bsLZ6QxhzM
https://www.youtube.com/watch?v=-Vii-P_bF3k,0.4670135746606334,46.70135746606335,2af27e034_1,utterance_1.mp4-utterance_9.mp4,0.4649723870761112,-0.1432549640684333,3.0,1.0,0.7705723981900453,4.996303957480427,-Vii-P_bF3k
https://www.youtube.com/watch?v=oQYNA95ou8s,278.6370654689403,349.87286175395855,2debca276_3,utterance_29.mp4-utterance_35.mp4,0.7301835886073332,0.6861896387995,3.0,1.0,1.1872632714169706,10.510199451887928,oQYNA95ou8s
https://www.youtube.com/watch?v=oQYNA95ou8s,410.3648985992692,441.4617426918392,2debca276_4,utterance_42.mp4-utterance_44.mp4,0.7110673967556668,0.6891481680863333,3.0,1.0,0.5182807348761665,10.58805278116114,oQYNA95ou8s
https://www.youtube.com/watch?v=oQYNA95ou8s,461.04741595615104,562.8795706455543,2debca276_5,utterance_47.mp4-utterance_56.mp4,0.4992418852265713,0.4365926238764285,3.0,1.0,1.6972025781567202,10.510199451887972,oQYNA95ou8s
https://www.youtube.com/watch?v=oQYNA95ou8s,562.4124506699147,597.5465459805116,2debca276_6,utterance_57.mp4-utterance_60.mp4,0.7309064197513333,0.445,3.0,1.0,0.5855682551766146,8.43040336987417,oQYNA95ou8s
https://www.youtube.com/watch?v=oQYNA95ou8s,657.237805724726,687.5005070036541,2debca276_7,utterance_67.mp4-utterance_69.mp4,0.3761074298756666,0.3522041290843332,4.0,1.0,0.5043783546488024,10.376736601705298,oQYNA95ou8s
https://www.youtube.com/watch?v=ChCVom91sVA,157.65512147078135,187.38437294812869,3c22d7086_2,utterance_25.mp4-utterance_29.mp4,0.3635209874174999,-0.190551146985,5.0,1.0,0.4954875246224555,4.637896695119281,ChCVom91sVA
https://www.youtube.com/watch?v=ChCVom91sVA,215.578780914861,296.99221930400523,3c22d7086_3,utterance_34.mp4-utterance_45.mp4,0.901841021016889,0.488537832858,5.0,1.0,1.3568906398190703,5.916932953965127,ChCVom91sVA
https://www.youtube.com/watch?v=WvGuN47zkFI,97.16246664473444,150.68190225536426,3ecbd1402_1,utterance_12.mp4-utterance_17.mp4,0.7309094775065001,0.6692397998291666,4.0,1.0,0.8919905935104971,9.04224878458895,WvGuN47zkFI
https://www.youtube.com/watch?v=WvGuN47zkFI,177.7419161457762,232.963029571956,3ecbd1402_2,utterance_22.mp4-utterance_30.mp4,0.5638909600712857,0.5620207064635714,3.0,1.0,0.9203518904363304,5.534027853931369,WvGuN47zkFI
https://www.youtube.com/watch?v=WvGuN47zkFI,522.7153854589319,554.9137990276711,3ecbd1402_6,utterance_70.mp4-utterance_73.mp4,0.4522390650599999,0.132392982657,0.0,1.0,0.5366402261456529,7.607500822458557,WvGuN47zkFI
https://www.youtube.com/watch?v=WvGuN47zkFI,863.9518368242132,894.8156011258544,3ecbd1402_9,utterance_112.mp4-utterance_114.mp4,0.579478676734,0.6322010482370001,0.0,1.0,0.5143960716940209,10.56597336452588,WvGuN47zkFI
https://www.youtube.com/watch?v=AULvQ0ruc04,122.225471698,140.485983827,4ae5ecb00_3,utterance_17.mp4-utterance_19.mp4,0.7926531895583332,0.6275381626994333,1.0,1.0,0.3043418688166667,5.731401617333337,AULvQ0ruc04
https://www.youtube.com/watch?v=myfNtsvsx_w,173.29640631792495,229.84962324300827,4b8bb9418_2,utterance_20.mp4-utterance_25.mp4,0.1318657627695666,-0.16728509970745,3.0,1.0,0.9425536154180552,9.831473699463842,myfNtsvsx_w
https://www.youtube.com/watch?v=MF0myXe2nUw,0.2335408944897455,41.47019026439338,05f6b3a3f_1,utterance_1.mp4-utterance_10.mp4,0.7480684579972222,0.1239399548351666,3.0,1.0,0.687277489498394,3.944246218049033,MF0myXe2nUw
https://www.youtube.com/watch?v=8eQDRid7AqU,136.95429165160823,184.216687748464,7b3904aa4_2,utterance_17.mp4-utterance_22.mp4,0.8093116629089998,0.6351995568994,3.0,1.0,0.787706601614263,7.579315142753887,8eQDRid7AqU
https://www.youtube.com/watch?v=HCUPvip7mSI,30.82944071588367,67.49779065826046,7d0084def_1,utterance_6.mp4-utterance_11.mp4,0.74788956745,0.7477333286292001,3.0,1.0,0.6111391657062798,5.285046979865773,HCUPvip7mSI
https://www.youtube.com/watch?v=HCUPvip7mSI,188.9471025693173,216.1063717714053,7d0084def_3,utterance_34.mp4-utterance_39.mp4,0.7476965104078,0.6897771806032,3.0,1.0,0.4526544867014664,3.4165960273879703,HCUPvip7mSI
https://www.youtube.com/watch?v=HCUPvip7mSI,232.38858721442617,257.946327028676,7d0084def_4,utterance_43.mp4-utterance_46.mp4,0.8464114506256667,0.4218761934735666,0.0,1.0,0.4259623302374977,6.528456601812299,HCUPvip7mSI
https://www.youtube.com/watch?v=HCUPvip7mSI,290.07701037217817,348.4327374415294,7d0084def_5,utterance_52.mp4-utterance_62.mp4,0.4981098901563,0.17190839071065,4.0,1.0,0.972595451155854,4.667790861636485,HCUPvip7mSI
https://www.youtube.com/watch?v=PURH-5UTHiE,0.2333630573248407,25.436573248407647,8a5d94b0a_1,utterance_1.mp4-utterance_4.mp4,0.6063841086692501,-0.0386937812758999,3.0,1.0,0.4200535031847134,6.509162420382166,PURH-5UTHiE
https://www.youtube.com/watch?v=NVJqXbDuqkw,374.7231779584463,424.4551635049684,9c3a9bce7_2,utterance_87.mp4-utterance_95.mp4,0.449481791074,0.2981264439391889,3.0,1.0,0.828866425775369,5.259116731908035,NVJqXbDuqkw
https://www.youtube.com/watch?v=NVJqXbDuqkw,477.15373532068656,510.9861517615177,9c3a9bce7_4,utterance_104.mp4-utterance_108.mp4,0.2998767609259999,0.22347922901248,3.0,1.0,0.5638736073471856,6.866480578139113,NVJqXbDuqkw
https://www.youtube.com/watch?v=Wzym_VhA824,10.276626312835726,82.78022689008257,20d669608_1,utterance_3.mp4-utterance_16.mp4,0.3065947100612,-0.287245227672801,5.0,1.0,1.208393342954114,5.278448969774712,Wzym_VhA824
https://www.youtube.com/watch?v=Wzym_VhA824,370.8927860177984,408.5626272749138,20d669608_3,utterance_75.mp4-utterance_83.mp4,0.3099715797406667,-0.38933080406,5.0,1.0,0.6278306876185894,5.149435046366818,Wzym_VhA824
https://www.youtube.com/watch?v=oIOEUN4yNgw,455.2209223918575,498.41974463831326,22e9f018d_3,utterance_105.mp4-utterance_109.mp4,0.5350997314915,0.2578698381645,4.0,1.0,0.7199803707742622,8.48310205379859,oIOEUN4yNgw
https://www.youtube.com/watch?v=oIOEUN4yNgw,534.3187659033078,587.5506479462014,22e9f018d_4,utterance_115.mp4-utterance_123.mp4,0.65725507541075,-0.1613607284564875,0.0,1.0,0.8871980340482253,6.524822110141784,oIOEUN4yNgw
https://www.youtube.com/watch?v=oIOEUN4yNgw,633.4827290076336,657.9153962195564,22e9f018d_6,utterance_135.mp4-utterance_139.mp4,0.5451167412738,-0.090575556553,0.0,1.0,0.4072111201987146,4.066555797891647,oIOEUN4yNgw
https://www.youtube.com/watch?v=2_Gwzs0XtDg,107.4382075471698,167.5969305929919,64b27f54f_1,utterance_23.mp4-utterance_34.mp4,0.3657706788592222,0.1221595587534111,3.0,1.0,1.002645384097035,4.456201707097926,2_Gwzs0XtDg
https://www.youtube.com/watch?v=2_Gwzs0XtDg,256.91745283018867,313.07226752021563,64b27f54f_3,utterance_45.mp4-utterance_51.mp4,0.5750578456762,0.11386919704488,5.0,1.0,0.935913578167116,7.800948113207551,2_Gwzs0XtDg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,9.80961857644,59.0912738057,78a906313_1,utterance_2.mp4-utterance_6.mp4,0.5585880713628,0.6115691467714,3.0,1.0,0.8213609204876666,9.896370305352,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,315.309168529,428.653638951,78a906313_4,utterance_43.mp4-utterance_65.mp4,0.1995866483861727,0.2710863552317454,4.0,1.0,1.8890745070333343,4.885092986000003,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,429.054031546,453.644810086,78a906313_5,utterance_66.mp4-utterance_69.mp4,0.320878538693,0.37812667116425,4.0,1.0,0.4098463090000005,5.805692626750002,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,461.752760134,541.864645175,78a906313_6,utterance_71.mp4-utterance_81.mp4,0.4048618319487545,-0.1325967564126727,4.0,1.0,1.3351980840166655,7.231332927181804,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,541.397520481,593.481923875,78a906313_7,utterance_82.mp4-utterance_88.mp4,0.2552528651352333,0.2280993733333333,4.0,1.0,0.8680733898999998,8.49722062633333,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,768.420121821,829.179698106,78a906313_10,utterance_115.mp4-utterance_125.mp4,0.2644526776172091,0.2748928629203618,3.0,1.0,1.0126596047500018,5.274869110727267,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,961.576182839,1040.95401479,78a906313_13,utterance_146.mp4-utterance_159.mp4,0.3691043700766428,0.23240835237875,3.0,1.0,1.3229638658499994,5.362400825642859,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,1066.44567667,1091.8372404,78a906313_14,utterance_164.mp4-utterance_167.mp4,0.195544101620365,0.37811143372,4.0,1.0,0.4231927288333319,6.172719172500024,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,1121.79995292,1204.14736328,78a906313_16,utterance_174.mp4-utterance_183.mp4,0.3165852222312,0.2239847509429499,4.0,1.0,1.3724568393333354,8.047891157000027,Mkpk_ZYctvg
https://www.youtube.com/watch?v=Mkpk_ZYctvg,1204.24746143,1254.06297345,78a906313_17,utterance_184.mp4-utterance_190.mp4,0.2485911045449666,0.30656089801655,4.0,1.0,0.8302585336666689,6.862284198333327,Mkpk_ZYctvg
https://www.youtube.com/watch?v=f7W-4HEGtHk,2.335652622527945,62.6455399828031,664ea0ccc_1,utterance_1.mp4-utterance_6.mp4,0.7373058399294,0.2958319905879999,3.0,1.0,1.0051647893379192,10.468728718830612,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,592.671852966,661.448481083,664ea0ccc_5,utterance_90.mp4-utterance_104.mp4,0.5623152698666666,0.1940151002983167,4.0,1.0,1.1462771352833343,4.490570220833348,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,688.725567068,707.577620378,664ea0ccc_6,utterance_110.mp4-utterance_114.mp4,0.8973205534684,0.7344843071672,3.0,1.0,0.3142008884999995,3.086398108399976,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,1013.96519475,1103.17878332,664ea0ccc_8,utterance_153.mp4-utterance_162.mp4,0.6502842663352857,0.6422523682217144,4.0,1.0,1.4868931428333343,9.938440242857189,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,1270.303070077386,1362.4779325021495,664ea0ccc_10,utterance_185.mp4-utterance_206.mp4,0.3406082255455454,-0.0114877140320761,4.0,1.0,1.5362477070793903,3.012461052919527,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,1766.3372957867584,1864.559830180568,664ea0ccc_13,utterance_283.mp4-utterance_314.mp4,0.3717319207310344,0.1151500304010741,4.0,1.0,1.637042239896827,2.5024849527085595,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,1923.4099346517623,2009.7456655202063,664ea0ccc_15,utterance_327.mp4-utterance_335.mp4,0.6676018445632222,0.3038883644686889,0.0,1.0,1.4389288478073998,9.931157877137922,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,2011.8727777300087,2065.133999140155,664ea0ccc_16,utterance_336.mp4-utterance_351.mp4,0.5055912457066,0.0212208932040933,4.0,1.0,0.8876870235024401,2.44409363714517,f7W-4HEGtHk
https://www.youtube.com/watch?v=f7W-4HEGtHk,2069.388223559759,2172.40718744626,664ea0ccc_17,utterance_352.mp4-utterance_363.mp4,0.5655038472146363,-0.1694466615845545,0.0,1.0,1.7169827314416886,9.376735284921654,f7W-4HEGtHk
